Data,Turno Inicio,Turno Fim,Hora Inicio,Hora Fim,Máquina,Motivo Parada,Ferramenta,Custo Hora Máquina
2023-04-28,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 1,Manutenção Elétrica,Fer G,150
2023-02-05,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 7,Manutenção Elétrica,Fer P,220
2023-01-12,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 3,Periféricos,Fer H,150
2023-10-02,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 9,Manutenção Mecânica,Fer M,220
2023-07-15,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 4,Falta Operador,Fer K,150
2023-03-28,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 2,Setup,Fer T,150
2023-03-21,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 15,Falta de Energia,Fer O,315
2023-08-03,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 1,Limpeza,Fer L,150
2023-02-27,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 1,Limpeza,Fer J,150
2023-02-17,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 2,Periféricos,Fer C,150
2023-11-28,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 3,Ajuste,Fer M,150
2023-11-20,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 4,Manutenção Elétrica,Fer P,150
2023-03-24,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 11,Falta de Energia,Fer Q,315
2023-08-07,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 1,Setup,Fer K,150
2023-06-08,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Limpeza,Fer F,315
2023-05-28,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 5,Periféricos,Fer G,150
2023-02-06,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 8,Periféricos,Fer R,220
2023-07-19,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 15,Manutenção Mecânica,Fer S,315
2023-10-19,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 10,Ajuste,Fer L,220
2023-07-28,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 10,Ajuste,Fer B,220
2023-05-08,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 13,Ajuste,Fer D,315
2023-02-28,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 6,Setup,Fer Q,220
2023-05-21,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 4,Manutenção Ferramenta,Fer A,150
2023-12-03,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 6,Limpeza,Fer T,220
2023-12-08,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 2,Manutenção Ferramenta,Fer Q,150
2023-08-23,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 3,Manutenção Mecânica,Fer J,150
2023-10-02,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 14,Setup,Fer I,315
2023-08-03,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 8,Limpeza,Fer B,220
2023-07-12,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 3,Manutenção Ferramenta,Fer R,150
2023-03-22,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 2,Limpeza,Fer I,150
2023-06-18,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 11,Limpeza,Fer F,315
2023-10-24,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 9,Manutenção Elétrica,Fer S,220
2023-01-16,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 14,Ajuste,Fer A,315
2023-11-06,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Manutenção Mecânica,Fer O,150
2023-11-02,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 9,Falta Operador,Fer I,220
2023-03-09,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 7,Ajuste,Fer L,220
2023-09-07,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 11,Ajuste,Fer C,315
2023-07-20,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 5,Falta de Energia,Fer P,150
2023-01-16,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 2,Setup,Fer P,150
2023-02-06,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 8,Manutenção Elétrica,Fer S,220
2023-11-08,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 5,Manutenção Ferramenta,Fer H,150
2023-04-10,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 13,Falta Operador,Fer N,315
2023-12-19,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 5,Manutenção Ferramenta,Fer F,150
2023-12-01,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 15,Manutenção Ferramenta,Fer J,315
2023-02-16,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 7,Manutenção Elétrica,Fer D,220
2023-03-25,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 12,Manutenção Ferramenta,Fer C,315
2023-06-24,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 10,Falta Operador,Fer A,220
2023-01-13,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 8,Periféricos,Fer R,220
2023-10-09,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 9,Falta Operador,Fer D,220
2023-10-08,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 14,Falta de Energia,Fer H,315
2023-01-11,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 14,Ajuste,Fer T,315
2023-09-28,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 8,Setup,Fer H,220
2023-02-12,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 10,Ajuste,Fer E,220
2023-05-23,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 4,Manutenção Mecânica,Fer H,150
2023-03-01,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 9,Falta Operador,Fer J,220
2023-12-23,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 10,Falta Operador,Fer D,220
2023-03-28,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 7,Ajuste,Fer H,220
2023-04-28,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 2,Ajuste,Fer N,150
2023-03-23,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 10,Manutenção Mecânica,Fer S,220
2023-12-31,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 9,Falta de Energia,Fer S,220
2023-05-19,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 13,Limpeza,Fer R,315
2023-07-09,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 10,Periféricos,Fer M,220
2023-08-25,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 1,Manutenção Elétrica,Fer M,150
2023-02-26,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 11,Manutenção Ferramenta,Fer O,315
2023-10-12,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 1,Manutenção Elétrica,Fer K,150
2023-12-25,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 15,Limpeza,Fer H,315
2023-06-08,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 8,Limpeza,Fer E,220
2023-05-15,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Manutenção Elétrica,Fer C,150
2023-10-25,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 8,Falta de Energia,Fer M,220
2023-12-23,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 7,Falta de Energia,Fer G,220
2023-02-03,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 14,Manutenção Mecânica,Fer N,315
2023-02-28,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 3,Periféricos,Fer G,150
2023-05-08,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 8,Manutenção Mecânica,Fer O,220
2023-12-05,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 12,Falta de Energia,Fer T,315
2023-06-11,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 7,Manutenção Ferramenta,Fer R,220
2023-01-23,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 6,Falta de Energia,Fer H,220
2023-12-23,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 3,Limpeza,Fer G,150
2023-12-26,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Limpeza,Fer S,150
2023-11-25,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 12,Manutenção Mecânica,Fer J,315
2023-07-10,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 14,Ajuste,Fer M,315
2023-10-30,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 12,Limpeza,Fer G,315
2023-01-24,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 2,Manutenção Ferramenta,Fer H,150
2023-08-31,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 15,Setup,Fer T,315
2023-08-16,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 9,Falta de Energia,Fer F,220
2023-06-28,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 12,Manutenção Elétrica,Fer F,315
2023-05-19,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 15,Setup,Fer B,315
2023-05-03,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 13,Periféricos,Fer J,315
2023-11-21,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 14,Setup,Fer M,315
2023-08-22,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 14,Falta de Energia,Fer K,315
2023-04-30,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 3,Falta de Energia,Fer Q,150
2023-10-01,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 3,Falta Operador,Fer I,150
2023-05-29,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 14,Ajuste,Fer K,315
2023-04-30,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 2,Falta Operador,Fer E,150
2023-12-08,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 15,Falta de Energia,Fer I,315
2023-12-06,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 8,Periféricos,Fer O,220
2023-11-15,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 10,Manutenção Mecânica,Fer L,220
2023-09-01,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 2,Manutenção Ferramenta,Fer C,150
2023-04-25,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 15,Manutenção Mecânica,Fer A,315
2023-11-27,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 6,Ajuste,Fer P,220
2023-11-14,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 10,Ajuste,Fer I,220
2023-08-26,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 14,Manutenção Ferramenta,Fer S,315
2023-10-28,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 11,Falta de Energia,Fer C,315
2023-12-13,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 12,Falta Operador,Fer R,315
2023-11-08,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 10,Falta Operador,Fer H,220
2023-07-10,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 7,Manutenção Mecânica,Fer N,220
2023-12-04,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 3,Ajuste,Fer F,150
2023-01-17,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 14,Falta Operador,Fer E,315
2023-04-01,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 4,Ajuste,Fer H,150
2023-12-13,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 5,Ajuste,Fer T,150
2023-02-12,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 7,Limpeza,Fer D,220
2023-08-18,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 3,Periféricos,Fer A,150
2023-07-05,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 5,Manutenção Ferramenta,Fer D,150
2023-11-22,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 1,Limpeza,Fer B,150
2023-02-13,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 12,Falta Operador,Fer J,315
2023-10-22,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 14,Manutenção Mecânica,Fer K,315
2023-01-03,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 3,Ajuste,Fer N,150
2023-01-16,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 15,Falta de Energia,Fer L,315
2023-04-03,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 5,Manutenção Mecânica,Fer O,150
2023-11-24,06:00:00,22:00:00,13:00:00,15:00:00,Máquina 8,Ajuste,Fer M,220
2023-09-11,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 9,Manutenção Ferramenta,Fer N,220
2023-06-22,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 4,Setup,Fer S,150
2023-03-16,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 8,Manutenção Ferramenta,Fer G,220
2023-09-02,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 2,Manutenção Elétrica,Fer L,150
2023-08-22,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 12,Limpeza,Fer S,315
2023-02-02,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Falta Operador,Fer E,315
2023-11-05,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 13,Periféricos,Fer T,315
2023-02-27,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Manutenção Elétrica,Fer S,150
2023-02-05,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 7,Setup,Fer H,220
2023-02-27,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 11,Manutenção Mecânica,Fer N,315
2023-11-27,06:00:00,22:00:00,06:00:00,08:00:00,Máquina 2,Ajuste,Fer C,150
2023-08-31,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 15,Falta de Energia,Fer S,315
2023-09-27,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 10,Setup,Fer B,220
2023-12-04,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 13,Falta de Energia,Fer T,315
2023-03-13,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 11,Falta de Energia,Fer Q,315
2023-06-10,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 6,Setup,Fer D,220
2023-11-18,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 13,Periféricos,Fer G,315
2023-08-23,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 10,Manutenção Ferramenta,Fer B,220
2023-05-04,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 12,Falta de Energia,Fer P,315
2023-03-21,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 6,Manutenção Ferramenta,Fer N,220
2023-03-14,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 6,Manutenção Mecânica,Fer I,220
2023-11-22,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 12,Falta Operador,Fer L,315
2023-02-01,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 2,Manutenção Elétrica,Fer R,150
2023-01-26,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 13,Falta de Energia,Fer I,315
2023-01-13,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 12,Falta Operador,Fer B,315
2023-11-12,06:00:00,22:00:00,08:00:00,11:00:00,Máquina 9,Periféricos,Fer K,220
2023-07-25,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 15,Manutenção Ferramenta,Fer O,315
2023-12-16,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 11,Falta Operador,Fer H,315
2023-10-13,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 4,Falta de Energia,Fer R,150
2023-02-05,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 14,Falta de Energia,Fer F,315
2023-03-16,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 1,Falta de Energia,Fer K,150
2023-04-30,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 5,Manutenção Mecânica,Fer Q,150
2023-11-07,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 10,Periféricos,Fer K,220
2023-05-23,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 8,Manutenção Mecânica,Fer J,220
2023-01-07,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 2,Manutenção Elétrica,Fer G,150
2023-01-12,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 4,Falta Operador,Fer O,150
2023-11-10,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 15,Periféricos,Fer S,315
2023-12-30,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 7,Falta Operador,Fer T,220
2023-01-04,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 1,Periféricos,Fer L,150
2023-12-15,06:00:00,22:00:00,18:00:00,21:00:00,Máquina 7,Falta Operador,Fer D,220
2023-01-02,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 6,Ajuste,Fer M,220
2023-09-27,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 13,Falta Operador,Fer O,315
2023-04-28,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 11,Falta Operador,Fer Q,315
2023-06-22,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 1,Falta Operador,Fer G,150
2023-11-23,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 2,Falta Operador,Fer E,150
2023-08-09,06:00:00,22:00:00,16:00:00,17:00:00,Máquina 7,Falta de Energia,Fer O,220
2023-09-03,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 4,Manutenção Mecânica,Fer P,150
2023-05-17,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 2,Periféricos,Fer P,150
2023-04-27,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 3,Falta de Energia,Fer E,150
2023-09-19,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 2,Periféricos,Fer B,150
2023-04-06,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 1,Falta Operador,Fer M,150
2023-12-23,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 10,Manutenção Ferramenta,Fer R,220
2023-06-05,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 11,Ajuste,Fer M,315
2023-11-29,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 1,Periféricos,Fer K,150
2023-01-09,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 15,Falta de Energia,Fer S,315
2023-11-27,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 9,Falta Operador,Fer L,220
2023-01-09,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 10,Ajuste,Fer T,220
2023-11-29,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 11,Limpeza,Fer I,315
2023-03-29,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 10,Manutenção Ferramenta,Fer O,220
2023-09-12,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 6,Falta Operador,Fer T,220
2023-06-11,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 9,Falta de Energia,Fer N,220
2023-11-13,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 15,Falta Operador,Fer S,315
2023-05-01,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 9,Limpeza,Fer H,220
2023-01-25,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 3,Manutenção Ferramenta,Fer A,150
2023-05-30,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 5,Manutenção Mecânica,Fer D,150
2023-12-28,06:00:00,22:00:00,12:00:00,13:00:00,Máquina 11,Manutenção Mecânica,Fer Q,315
2023-01-27,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 10,Falta Operador,Fer H,220
2023-12-27,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 4,Falta de Energia,Fer L,150
2023-11-11,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 5,Limpeza,Fer A,150
2023-11-02,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 4,Ajuste,Fer F,150
2023-08-16,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 4,Falta Operador,Fer N,150
2023-01-04,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 13,Falta Operador,Fer C,315
2023-02-24,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 7,Manutenção Elétrica,Fer E,220
2023-12-08,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 14,Manutenção Ferramenta,Fer O,315
2023-08-15,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 6,Limpeza,Fer G,220
2023-07-16,06:00:00,22:00:00,18:00:00,20:00:00,Máquina 10,Manutenção Ferramenta,Fer S,220
2023-12-25,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 7,Ajuste,Fer S,220
2023-04-16,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 7,Limpeza,Fer B,220
2023-10-12,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 11,Manutenção Ferramenta,Fer J,315
2023-08-08,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 4,Ajuste,Fer P,150
2023-12-06,06:00:00,22:00:00,14:00:00,15:00:00,Máquina 6,Manutenção Ferramenta,Fer R,220
2023-11-30,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 6,Limpeza,Fer M,220
2023-03-29,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 8,Limpeza,Fer N,220
2023-08-09,06:00:00,22:00:00,15:00:00,16:00:00,Máquina 7,Manutenção Mecânica,Fer M,220
2023-02-01,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 1,Falta Operador,Fer A,150
2023-12-23,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 8,Limpeza,Fer A,220
2023-08-27,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 4,Falta Operador,Fer T,150
2023-11-08,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 15,Limpeza,Fer E,315
2023-07-03,06:00:00,22:00:00,06:00:00,09:00:00,Máquina 15,Periféricos,Fer P,315
2023-06-03,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 14,Falta de Energia,Fer H,315
2023-06-26,06:00:00,22:00:00,12:00:00,15:00:00,Máquina 12,Falta Operador,Fer D,315
2023-03-13,06:00:00,22:00:00,12:00:00,14:00:00,Máquina 10,Manutenção Elétrica,Fer N,220
2023-08-17,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 9,Falta Operador,Fer S,220
2023-02-12,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 12,Manutenção Ferramenta,Fer O,315
2023-08-17,06:00:00,22:00:00,09:00:00,10:00:00,Máquina 7,Falta Operador,Fer P,220
2023-12-13,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 9,Manutenção Elétrica,Fer C,220
2023-10-08,06:00:00,22:00:00,13:00:00,16:00:00,Máquina 6,Falta de Energia,Fer B,220
2023-12-09,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 6,Manutenção Elétrica,Fer F,220
2023-01-24,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 13,Manutenção Elétrica,Fer P,315
2023-12-19,06:00:00,22:00:00,16:00:00,18:00:00,Máquina 6,Manutenção Mecânica,Fer D,220
2023-01-14,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 14,Manutenção Elétrica,Fer E,315
2023-07-21,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 4,Periféricos,Fer P,150
2023-09-13,06:00:00,22:00:00,17:00:00,20:00:00,Máquina 10,Ajuste,Fer A,220
2023-08-07,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 13,Manutenção Elétrica,Fer P,315
2023-04-27,06:00:00,22:00:00,14:00:00,17:00:00,Máquina 11,Manutenção Mecânica,Fer J,315
2023-12-05,06:00:00,22:00:00,16:00:00,19:00:00,Máquina 8,Falta de Energia,Fer B,220
2023-02-18,06:00:00,22:00:00,15:00:00,18:00:00,Máquina 11,Falta de Energia,Fer B,315
2023-11-25,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 2,Falta de Energia,Fer T,150
2023-05-14,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 2,Ajuste,Fer L,150
2023-09-15,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 1,Ajuste,Fer A,150
2023-02-21,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 15,Manutenção Elétrica,Fer M,315
2023-02-11,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 15,Falta Operador,Fer H,315
2023-02-02,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 12,Setup,Fer L,315
2023-07-31,06:00:00,22:00:00,07:00:00,09:00:00,Máquina 9,Ajuste,Fer O,220
2023-09-12,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 1,Falta Operador,Fer Q,150
2023-07-26,06:00:00,22:00:00,17:00:00,19:00:00,Máquina 5,Manutenção Ferramenta,Fer D,150
2023-08-01,06:00:00,22:00:00,07:00:00,10:00:00,Máquina 8,Falta de Energia,Fer D,220
2023-10-20,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 3,Setup,Fer P,150
2023-01-14,06:00:00,22:00:00,19:00:00,20:00:00,Máquina 6,Ajuste,Fer D,220
2023-03-14,06:00:00,22:00:00,08:00:00,10:00:00,Máquina 8,Limpeza,Fer L,220
2023-05-08,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 14,Manutenção Mecânica,Fer A,315
2023-10-27,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 12,Manutenção Ferramenta,Fer P,315
2023-09-04,06:00:00,22:00:00,15:00:00,17:00:00,Máquina 9,Falta Operador,Fer G,220
2023-03-08,06:00:00,22:00:00,19:00:00,22:00:00,Máquina 11,Falta de Energia,Fer M,315
2023-08-22,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 7,Ajuste,Fer R,220
2023-12-23,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 6,Ajuste,Fer G,220
2023-12-06,06:00:00,22:00:00,09:00:00,12:00:00,Máquina 2,Manutenção Mecânica,Fer O,150
2023-09-01,06:00:00,22:00:00,13:00:00,14:00:00,Máquina 6,Falta Operador,Fer E,220
2023-12-21,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 2,Manutenção Mecânica,Fer C,150
2023-05-31,06:00:00,22:00:00,10:00:00,13:00:00,Máquina 7,Manutenção Ferramenta,Fer E,220
2023-02-23,06:00:00,22:00:00,11:00:00,14:00:00,Máquina 3,Setup,Fer B,150
2023-03-23,06:00:00,22:00:00,11:00:00,12:00:00,Máquina 14,Manutenção Mecânica,Fer K,315
2023-07-12,06:00:00,22:00:00,14:00:00,16:00:00,Máquina 10,Manutenção Mecânica,Fer R,220
2023-09-15,06:00:00,22:00:00,06:00:00,07:00:00,Máquina 1,Manutenção Mecânica,Fer L,150
2023-04-13,06:00:00,22:00:00,10:00:00,12:00:00,Máquina 4,Manutenção Mecânica,Fer F,150
2023-05-22,06:00:00,22:00:00,19:00:00,21:00:00,Máquina 10,Manutenção Ferramenta,Fer L,220
2023-11-15,06:00:00,22:00:00,08:00:00,09:00:00,Máquina 8,Periféricos,Fer D,220
2023-02-11,06:00:00,22:00:00,11:00:00,13:00:00,Máquina 14,Setup,Fer S,315
2023-10-25,06:00:00,22:00:00,10:00:00,11:00:00,Máquina 6,Falta de Energia,Fer I,220
2023-03-02,06:00:00,22:00:00,17:00:00,18:00:00,Máquina 7,Falta Operador,Fer N,220
2023-11-14,06:00:00,22:00:00,09:00:00,11:00:00,Máquina 6,Manutenção Elétrica,Fer E,220
2023-10-25,06:00:00,22:00:00,07:00:00,08:00:00,Máquina 14,Limpeza,Fer B,315
2023-04-02,06:00:00,22:00:00,18:00:00,19:00:00,Máquina 4,Manutenção Ferramenta,Fer J,150
